purchase_id,category
58ac7e48-5817-4a0f-b608-77e6445d2fb8,tropical fruit
b2390a94-11f1-4b21-a963-234affeaf583,salty snack
ea0ea186-c9ff-4004-b4a9-ec657b82c6c6,bottled water
297942a4-446f-4cd6-bf6c-0b00d1e6201c,chocolate
67d67eef-1576-419a-8be6-0a1c5726343f,citrus fruit
b32e9622-cbcd-4b83-9f9d-629f7a9e9434,bottled water
88d4e9fe-b992-4672-b457-b511534b9648,onions
0d42816d-da5f-4e2d-add9-b93aa11c0e2c,dessert
6d2bf5fd-9775-4f10-9a46-fbd1d6764b98,beef
bd9d275c-c2c1-4ae6-96f3-977e74950a1d,rolls/buns
f926cd40-5b0d-4099-b11e-369f97be71b5,beef
7c739b8a-3bfd-4633-ad8f-9d4afba82a4a,soda
89fc70c4-5c73-4026-b950-d3ab875753ae,coffee
8cb6fb61-f380-49d3-8683-b049f6368ad5,rolls/buns
a1b0f492-6136-4559-be87-2382abf51b27,pork
d953b927-ffa2-4394-a0c2-9bf0ef69dc67,soda
67739c46-8527-4ba0-9945-56d8c9166d63,sausage
d221fa39-8ada-405f-97b2-334237a59b70,beef
bcdcfca1-e1e0-4674-bad9-5abdff419ead,whole milk
5ca5dae6-ec3e-426f-8ecc-e4cc9e2235a8,pork
4f416be5-d609-4439-b245-07ff52908875,berries
a9c954fb-ea30-4e13-a320-1f718e174f15,sausage
189900aa-0b0b-49a1-bb50-dac5c0ac5c45,bottled water
cac2b932-0b1d-431c-9148-6ceeea205ef3,tropical fruit
8a0a8d4c-0698-4c7f-b7e2-5ad1845d4885,herbs
ca58fc16-356e-4f75-afc3-7a065695b269,yogurt
52ac3920-5eb0-46a8-b865-ef92528deedd,Instant food products
8d036180-0ce9-4f29-8918-f7fd0eb29243,specialty chocolate
b4603aa8-a98d-4acf-871f-2230ee9fffba,coffee
cfac1332-5a33-40fa-8eb7-d05f200369d0,bottled beer
e0022809-8c27-4014-a707-6dd917b6b5ca,beef
cd3f6a7a-6b66-45ac-ac94-cff273336ba1,whole milk
e8b99159-4ce5-4df2-8b52-c905eadb2e8a,frankfurter
18a0ca03-a92b-4de9-89fc-5923ebe13ba2,frankfurter
5ee99bac-be47-480c-b120-59cae4b44f4d,other vegetables
d6c8f8c3-bf06-422a-9e56-d6d8c6fbaf64,frankfurter
495f6e7b-aad9-4076-a7db-69db6709025c,whole milk
38ee0d39-c701-41b6-a1d2-f334c728897a,frankfurter
0801bd15-9d20-48b9-98ac-36af2e1f67a0,other vegetables
8c72653f-a9e9-4cec-9d3d-e0d9286711da,bottled water
f4245f9c-f699-46b5-b912-75cd043ff595,pork
8cc18a11-7a9d-4a3b-877b-5edc2dc0f87e,bottled water
c42ee140-efba-45f5-b632-186c97b03f19,other vegetables
6cd80cdc-6233-4fdb-be70-4bb55ed36b74,hamburger meat
b8457e90-1787-4330-92fc-e2a484c5e8d8,hamburger meat
67194877-51c9-4507-8cfb-369cf9f1dfaa,shopping bags
efc692ca-8b7a-478c-bc5c-16aeb749234c,whole milk
809d8c45-15e5-4e38-b0ee-b5aee83b2a82,ice cream
53c11504-f73c-4723-9c5d-71cf3f2c3886,pastry
e7a8bc39-8227-4d2b-a3bc-8a97907a8cfa,ham
233e27b1-e57a-4d64-a64a-3ad200ba504a,frankfurter
2a3e46af-e5c0-47d5-8df3-696a9763daf8,sausage
5362f3b4-81ff-484a-ad94-fcae52e00175,bottled beer
852a3245-9f41-4097-84c2-9789efb9e37f,bottled water
0f374fc6-a641-4ab5-a4ba-13b2fbbe8bac,meat
974061ad-2dc1-4d7f-8251-340043a2f0a5,dessert
f327ebe1-b5c0-4f7e-b18b-304f7453132c,other vegetables
4ca491ea-d53d-466e-b08c-f9228aae071d,beverages
124c0c3d-96bd-48c9-bda5-12df112f4965,ham
dd648a34-3c19-4e0f-9464-0060297237ec,specialty bar
7c34cef3-9e22-46d6-a734-88595aa5b5f7,brown bread
eeef979e-91c5-4749-9214-f0e7d266ac40,whole milk
8e678a98-7a83-4de2-9b74-ac89e776cb9c,rolls/buns
9919a4de-6d8b-456a-8b18-52b75347acdf,bottled beer
b0c999f8-a981-4d66-aa47-b89861516fa7,pet care
7f6b5df6-43d4-4d0b-9670-57ed53b1c5fb,citrus fruit
c580467c-6263-4fa7-af54-8675dc1f0189,pork
51f93aec-b924-4520-aa11-bec112b15d47,other vegetables
18b7da8d-3004-40bf-afd6-4f02ddebcced,white wine
00278d48-b7bb-438f-b0c0-b160f32e6f4c,whole milk
97bb2b84-b08e-4a44-9b7e-bdd3b670ada1,pip fruit
0c16a8d3-6856-4488-b9d2-6655b781c8e7,sugar
482f3ba0-4c76-4dc5-9710-5fda60a0a4a0,tropical fruit
13622ee2-4fbe-4a5f-8060-4da8d86cbb51,root vegetables
0f9b6756-c176-4b0b-8bfe-055965446e31,soda
bea09c59-1262-4005-bfb7-cabe8e6228ae,whole milk
80fb54b2-5575-4a00-96c9-700aed027ebe,tropical fruit
e97bd3b8-f059-41d1-81e8-0bfbe8d6878c,white bread
7412df9d-2e1a-4287-a010-415f10a2f0c4,brown bread
95f2d74c-0c4d-40ad-ac70-dba1cf81ab78,tropical fruit
f79f7b92-53bd-4a1f-99eb-388ed357e8d9,domestic eggs
7c4ca28a-1f7b-47a2-bdf5-8ab50b0bedd2,coffee
4d20c54a-fa1d-436d-aecf-b45d21420d98,soda
c8c7bc05-017d-42cc-ad92-71c316dbc5d7,whole milk
c7f2410c-12db-4441-8a78-84a57808adcc,bottled beer
5365e458-42bb-4afb-aa99-73530e6daee6,pork
73381544-ad93-441f-8e48-963103f2d533,other vegetables
da886e8d-2077-4c19-8708-87085964f694,yogurt
e77c33aa-6b55-48dd-9484-2b7c5a6b3369,sparkling wine
818edba6-d445-44a7-a912-f0c41fd08df1,bottled water
a872c855-63d8-4925-982e-7c5ba39f881f,citrus fruit
129d0cf4-89bf-4de2-aa57-0ee8cf04d040,hamburger meat
87571983-d650-4180-9c26-fa309b3e60ee,packaged fruit/vegetables
732e5a3b-fe2f-4e4f-81aa-0861a34f3a29,other vegetables
e5f038b4-4eb2-4fcd-9b4e-ff3e6d913d91,soda
2729eb41-214b-471d-9271-6d13da5be595,whole milk
72bd196a-85b9-4a20-a056-2aea5aa71417,herbs
cc43a45f-ca61-4499-b30d-941cb943e433,citrus fruit
18280c48-36b5-4802-907e-92ce4aa4e54a,misc. beverages
35bdb652-6af9-4a27-b64f-c3b41fdc5ed1,female sanitary products
40023356-132c-4729-b342-600986bfa00b,soda
c3e2b54e-32da-4bab-ae62-37555acf68f6,tropical fruit
ee183daf-fc93-4ed7-98c3-871b70764f8a,soda
d469ec4f-ead1-4fbd-9968-ff498b3e2012,white bread
82322a47-8f88-4660-acc4-b69dfec0bcc9,coffee
1a4d16e6-a163-4648-89f7-976cbb323fd4,tropical fruit
26477629-d052-4ec4-893b-246c5c05e457,pork
b70789e7-7588-4885-be5f-d4055056e352,citrus fruit
aac63790-224f-430c-a8b7-8c924a445c01,frankfurter
9be52d2f-a29f-4ee8-b516-b87848b23805,frankfurter
b6aaa80f-98ec-494b-9e31-851e932cf326,frankfurter
c9651e05-53a5-4f13-8d83-068ad625eb7a,other vegetables
4b7be053-407e-440c-99e2-6a27a2659f8c,yogurt
02778135-a6de-4a46-b2da-ebf4fc18cf3a,sausage
7d127e26-74f3-4dd2-ac78-b107297f015b,whole milk
1b25e592-c74e-4759-bfd3-0130c98b4f18,pip fruit
f9f3b62d-b106-49fa-abb5-3114cd784449,whole milk
44fea84c-60e8-4a43-a8df-e95e17240219,root vegetables
afd4a8d1-ef55-4c3c-a2e0-d56c77990abb,onions
d38839c9-85f4-4df7-9dd4-f84c97e7946c,specialty chocolate
879ce831-6ad9-44aa-a93a-e4bc5044c71e,hamburger meat
962ce00c-4a43-428a-a35f-0989530b1ca1,photo/film
77a4ac2a-c1ed-460e-8b9b-7db961ffbe2f,rolls/buns
15c9d59a-df0a-433b-a47e-e9c496a58952,canned beer
6c56d982-c974-47bc-9ca3-91425111b695,canned beer
72bdcfcf-49b2-49d6-8018-c2b33c3bd1c6,other vegetables
0fe89c9e-9f11-499c-bd62-f1f4602040c3,canned beer
b3cc9fcb-316a-407b-b144-908f0b333e68,curd
80ca8878-3a4c-4688-853e-808bc48b4ee9,butter
f47a9ff2-790c-4f84-b813-47db11506ba0,other vegetables
1edd5e48-4c71-4f98-b1ce-69e048c5a481,whole milk
51ab98d5-d871-42cb-83f3-6c663855a472,beef
b67a576d-9e39-4709-a35b-ba19e0369ef4,sausage
0271333f-5047-40bf-86c7-84258c3aa4f2,soda
5ac56ef4-4e24-41e0-b80a-1a2dcb1edfe7,fruit/vegetable juice
46635113-9fae-487b-846c-4cac4eacb146,rolls/buns
afd60a17-5d7e-4e01-a128-ae7e09d44309,pip fruit
642d641e-779a-4cd4-8da7-8df6005fcdbd,frozen vegetables
3fb10721-b56b-43fa-a803-2b197dd53f0d,beverages
30cb5e56-4287-4e7f-9120-ba294523e2af,hamburger meat
fc6a284e-2e53-49f6-9b9a-a473869dfdcd,root vegetables
be53028c-b32d-4012-a4da-a06f682a6d4a,canned beer
95a376a1-0e73-4c42-a429-66c32bcde11d,frozen vegetables
05ff25b4-ccf2-4809-9595-14ed2ba2273e,canned beer
a8c37a65-a779-4d73-9841-0726c6543690,newspapers
3f68767d-35d1-49ac-9779-a58c1c382ee0,rolls/buns
582443fc-69d2-45df-96c1-e071663ce218,hamburger meat
6c879ba4-c4da-42a5-b342-e07a74d9b94b,pip fruit
b2b7f1f5-eef6-4626-9c5a-10ae1de2ecc5,canned beer
cec5dcae-6da9-4d86-af02-454e89850908,grapes
2b1c18b5-9ec5-4215-adb8-05765747c55d,root vegetables
f5ea267e-0441-4375-bf18-85ca5aba3f14,citrus fruit
b01525ba-2557-4913-b4d2-c69a5f485f66,cling film/bags
a641da75-b626-4e7b-8d2d-30527426766f,frankfurter
9fc67674-a660-44cc-a95c-99ad796639bf,whole milk
1e3cec12-2f63-4a51-8366-054dc557ad0b,pork
9cf9d713-3e10-42ee-9517-459834d0d354,chicken
65d2e3dc-68f6-4b43-ae69-1b3c37734373,sausage
5e7ae89e-9ed1-4852-ba2b-a3797095db64,specialty bar
4c86d3b9-2c50-4779-b12a-a59ef1078ada,whipped/sour cream
9aefb721-9a49-4888-b1bf-c4bdf8bb9362,root vegetables
2faad331-2cfe-4eb6-a96f-fb5308e3b9b2,rolls/buns
212a46e3-5629-48e7-9f9f-d03e094be30a,other vegetables
43702860-6c99-4fc4-a62b-0a4f6104c85f,citrus fruit
381f73c5-361e-4d2a-94bd-faf00f1dd42e,whole milk
02176725-7d93-4af4-aac5-37a097e3bc6b,frankfurter
4f76ece8-ee31-4ea0-b0cc-81b6cb96c85b,coffee
1a1386dc-514c-473b-97b8-20da896eb719,ham
98aadb02-b743-40e9-9208-c89d6645b5ad,canned beer
050b4104-8fd7-4a7f-9212-e28d76df493a,canned beer
f0001983-12ad-4092-af9a-f2b46039830c,canned beer
ce46edc4-d77a-4c8d-b616-b7d3d3ffd48b,pip fruit
58f1832c-73c9-45ae-88c9-abc60cecdd9f,pork
67b750cc-2db1-4913-9cd4-ca4315ff0f78,soap
5d62f845-7175-4c11-b90a-6e7e9e6116e9,pip fruit
004fa8dc-2a30-48e6-a8d5-aaa7ad8adcd9,beef
31ff5103-cc4c-4ffb-8e65-fb61899d8891,sausage
8f1136aa-e31f-4100-a064-fa9277e98f28,frozen chicken
d1cca28a-c2a1-4b7a-a4db-a2f31765e9b9,soda
bea5931a-b8d8-4511-87c0-f0df81bc59c4,tropical fruit
d1a79569-9a56-46fd-8eed-784d799c7fa0,other vegetables
3a7345ee-5db6-4dfa-a30b-f955365cc131,beef
20220d7d-10d9-4892-bdff-5b393c53cf90,meat
03acb231-3348-40c9-959a-e046e2053011,meat
81a735bc-6e1a-4e61-93c9-784be5192775,bottled water
be3b8259-ce5f-497d-a2d5-3d4db8b16d5d,rolls/buns
5da867d6-9517-40b7-a4bf-64bfb31d6c34,pastry
d5b3a979-4854-475a-bf7d-8eff32497532,pork
1ce90fee-8876-46f5-b339-b5e338f44f63,pip fruit
502de785-ce8f-4698-98c8-abd8c45a0889,beef
03c2df4d-96d9-4dd0-aac0-0ad797de0daf,beef
737b74ba-63bf-45ca-a493-6ee40700d398,rolls/buns
34f66990-e8ac-4373-a30b-388a92266cc5,citrus fruit
b3dd9f7c-6ed4-4f05-9065-cbb0cbb277bb,meat
12b5054c-6eee-4c08-ad73-3808b70620e1,beverages
7bc9b04c-652b-4e44-b423-868e03d08246,beef
2654aa5c-ae13-452e-8620-69af0674ca4a,ham
49d81d66-f3ce-41ea-8bc2-3cb5ada7ed26,hamburger meat
14e4d66b-31b9-49ed-a70a-62cae040aebd,beef
97743c3f-0cd8-4ba3-a1a5-082d6225754c,beef
f6a64495-4447-4e06-bf3d-e0af3d9bcd11,root vegetables
772e68fb-973a-403c-8c4e-98dc105ea045,citrus fruit
68629cd1-4b06-488b-beca-7bfe55d73cfd,yogurt
4a827c88-fbfe-4acf-bbe0-a8a835a238cc,tropical fruit
03e538ae-c0a1-4df4-933e-f13932aa2d81,frankfurter
67e0828b-5b3a-4480-85f4-bfd01f5a8760,beef
7642a863-ea61-4559-af16-aaec6e6a34da,shopping bags
8683693f-6086-4a34-9fe2-0edd6d280c89,canned beer
2afdd7f0-0faf-4d56-9cf5-b354cec330d2,rolls/buns
af26ca19-4f5a-4160-9272-5a9f8f698e46,other vegetables
3ae6f345-74d4-4a49-b33b-1c4bd82e9879,hamburger meat
4ed8e358-ab11-486f-9065-22499d8ad02f,hamburger meat
0f633d4e-e1b3-429a-bc5b-68a5f482078f,frankfurter
545f0c4d-57d5-49cd-971c-9f396909fce9,bottled beer
8dec7ae5-1299-487f-aca7-16ccec267433,tropical fruit
59326a64-96e5-4043-a041-86121f53c48f,soda
b6a89865-c11c-4544-84bb-53594589aa23,frankfurter
a909d0ac-043d-4a83-8d59-08a509703830,chicken
7a5eb1e5-d1cc-442d-a9da-90b5563be45d,coffee
e6d131ba-e071-4885-853e-70557927b03a,whole milk
9878fbf0-6277-4a18-838c-60cccbf6d254,margarine
e34949a1-1ffe-40d2-959b-d99e3c9f81e4,tropical fruit
a44bb305-aea1-423c-9138-210d48acf245,meat
d071a035-f65c-4a8d-83e0-3af9aa18ccd8,cream cheese 
e3fcc537-3d95-4874-96be-c0b3d96f84e4,newspapers
b35352b9-3ac1-4a1a-997c-0bcee087c8be,rolls/buns
9d4ec065-3cd8-4ac5-b64b-cd233b5a1ce3,citrus fruit
4552bb89-1e50-4c0b-b92d-802881c0cfc9,whole milk
e04eba7b-5ebb-4908-b943-1c26139b53e7,frankfurter
707832d6-60fc-4a1e-aecd-5e4e26b9c3f0,ham
42c3c592-a8e2-4791-8555-1bfab9e40661,frankfurter
b442da01-4d83-43f4-9115-0dcb3c0e8da6,sausage
b49d264e-c9c6-4dd0-9900-6cf90cdf1ccc,domestic eggs
78295c39-635d-4894-a388-88dc1a21f3ed,whole milk
36ff90c9-b653-4304-a21f-74f9220414f5,rolls/buns
4058386d-0d27-4b67-b988-6f877c89e12a,whole milk
c12e69a9-6cbf-4163-90c1-02d6f6e38548,sausage
a38a49b9-6b5a-40a2-a8a7-e9da0d4c06b6,curd
cc7bbd26-264b-4f58-85a2-afb6e6994587,bottled water
369f7862-5f0c-496b-98e4-bd3567b9d6b7,beef
1937d2cd-f621-4b9e-8c85-5eca1de79180,frankfurter
442bbf21-edda-4c6d-bea5-3c2318154b20,chicken
0296797c-bc59-42f4-8ae7-a3ddf2270a71,sausage
ed257095-894a-4bec-98ea-430b31d30df7,pork
c918d0b9-c70d-4d8c-b3eb-6818705b8936,yogurt
ecfda4f3-2516-4c1a-a6d2-e15564a04caf,whole milk
73c87b73-05a1-4e5d-a32a-cfabb31bc03e,frankfurter
22cdb743-23aa-4861-89f3-92f7475e1fa0,beef
14c0d68c-26ec-492f-9cd0-db180edce011,pip fruit
c73adbac-72b7-4768-b5a8-2d18ecf2dc7d,sausage
dcb2dcbc-b7d3-4478-9880-a3de309db37c,pastry
f6c61f51-919a-4a10-bd2f-5e38651326b9,chicken
587a21d1-c241-4e0a-9e36-0bffea3d5012,root vegetables
647d547b-61c7-4486-a8ed-5d2da6ad1a23,whole milk
cac90f2a-6b36-4d55-86ca-a6ed3609a825,detergent
3199283e-ca1f-4862-8c94-cdceef1403d9,rolls/buns
f4d3cee0-e6c0-434f-9f44-3cd68fd23507,house keeping products
96d23eff-2ce0-4c1b-b899-c3c824724dfe,yogurt
2aaab3a5-d65f-40e3-b7cd-688c10efe10c,tropical fruit
6c96fecf-a20c-4c78-baea-9c36383b3e6d,tropical fruit
e4e9fbde-21bf-4d67-9a08-dc0bf1998666,curd
b0c6d4ed-4fec-488e-a191-059e9e930cad,beef
e1c56b2f-0c0e-494e-a0ec-d38a1d0e83c1,whole milk
1411d20d-c9e1-49a2-8449-4a41466caffd,pork
73fb01e1-fbe5-4389-b8c2-f2a3bedba588,other vegetables
8777fde3-8c5e-4cbd-bc11-426077702381,rolls/buns
8c6a3cc4-bb24-4831-b939-fcc8c523bb7b,frankfurter
0404fae4-1028-4aa2-9f29-18219f85ddb8,yogurt
8aaff9a4-7717-46e3-a4dc-7a179475b30b,whole milk
6a4aea5b-a54c-4195-a122-22d4a79df46c,bottled water
0f6da5d9-0e1a-4737-b470-a1a7da0c9408,frankfurter
7b3af829-fe43-4a14-b7b7-bffb907d02f6,rolls/buns
fe9a3a8e-813d-40a2-b2f9-f2bf237cb16a,whole milk
0796827e-cd71-400e-acf2-a8d914dcbb42,rolls/buns
f8fcc0e3-0d89-4521-9c4d-cb134a446839,chicken
91472910-5d77-47f0-ab18-7b441eb6be4c,tropical fruit
745d88d6-6477-402a-80b8-0373c34f6b1a,sausage
7a1f24a2-a20f-4fb6-96c9-631cfc7b1501,sausage
82325eaa-4586-464f-9c98-357ae0e23897,frankfurter
a9fab432-af23-4511-8d0a-9cf17d8fad1f,UHT-milk
cf6dacca-9535-4b32-af5f-87f456cbf52b,rolls/buns
812345b3-77ac-4d47-9308-e486773ec4c8,canned beer
b6456a7a-86bf-4d2a-a660-6dea226f3a1b,yogurt
934d1061-8b77-4469-9d43-941bc3832691,whipped/sour cream
ad99d6e7-adf6-4f15-91b5-2e85b478db57,rolls/buns
059b16c7-59a0-48cd-8fd6-194363c773f2,rolls/buns
85af8d69-93b6-4f5a-b99d-7f6dda665477,beverages
9ece8c1f-e512-4dac-8675-4eb8f28384b6,rolls/buns
7c2cebe2-e83e-414d-a426-bb2b584a581d,rolls/buns
f108b815-0e4b-4276-bfab-b8e08075ef59,bottled beer
827677fb-3374-4a8f-97b5-a7a1b0f67113,citrus fruit
f8742a43-3332-49b4-b975-f4cfdee0cff7,bottled water
3b5d9f37-3e2a-4515-8f89-68eef1608bbd,pastry
6763875b-42d6-4898-94b9-d419d47589b9,domestic eggs
f8319e72-d266-4ea5-80ce-9de2166505a8,beef
d426b362-fb84-46a9-93a4-fda5de90b908,spread cheese
d02be5c1-bb9f-4e4f-bd79-03153c6fae1d,tropical fruit
159fb897-b191-4e0f-a670-239222fb7ab9,packaged fruit/vegetables
416e5be0-60db-4be6-b359-577c3fcb03a5,whole milk
d7c334c0-c9d2-451a-9104-9fa623c12b70,meat
c0a8b9f2-326b-476e-b9dc-32f7ff2085b8,onions
bf13bbc5-43bc-4f2a-8e89-c73d1db77388,frankfurter
f0069b1c-9d0e-431e-a5a3-654d5ef7e311,beef
8d3ec8b2-2a93-4528-a8b4-2d15642431d0,beef
c9f912c6-be8a-45d9-ab51-586f77d9bd69,sausage
81eafd5c-9240-4760-9501-e6618d03a3a1,chicken
df671aad-d6bf-405e-8054-13d2420dead5,canned beer
e4c15dfd-8801-41d5-b3c7-1c2426bc0c44,sausage
bcc46745-6ef0-4df7-a1e7-5cadef2e6d6f,tropical fruit
01620deb-e56d-471d-8a07-b65e27b74e77,frankfurter
2f0d6b53-9764-4de7-81a4-f3e2e15449f2,sausage
63bc9114-96aa-4c17-a9c3-6144cb4b8489,beef
1f5a88c8-ccac-4834-9cff-f2f24b6e74b8,tropical fruit
060cb235-f00f-4948-958c-73448ed083d4,yogurt
b428a68d-7bcf-40e4-bbd3-38f29289efb4,frankfurter
ef870ca1-367b-4f19-86d1-3cfec0aa60fc,bottled beer
1a75ae59-1887-4dfd-ab90-17d5de1dedb2,grapes
396f39c1-7e2d-459c-83fe-5bbd539211d1,beverages
89b85684-b68c-4c3d-979b-bc5db40614c2,curd
05059bf6-6493-4445-ae61-8f88ff210d33,ice cream
fc1eac48-ec49-483e-a8ad-68a8c2d49831,sausage
24e72d33-032c-4fbf-8845-146298c02f5d,other vegetables
247906c9-f250-4cfd-984a-dc0536209a06,dessert
be9c9697-3a6e-4548-b52e-1b07a96361ca,decalcifier
dc558482-5a69-4fb6-a1be-a758ef38180d,canned beer
4d402370-9754-4c38-b62d-cf6920a3469c,coffee
28f21c80-4d7c-4693-b978-c1523722322d,berries
caf5221d-7fd8-460b-9bc9-65a483ec4ca3,pork
962d45a1-eee2-447c-ac99-154b5ab8272f,frankfurter
507ab9bb-bda3-43d2-bbfc-e9574cc76348,pork
882984f4-14d3-4cf8-b845-d4974251af48,frankfurter
13916e83-fb81-46e6-8e5f-052d20a2c525,frozen dessert
27472765-0c2d-4c51-b37e-66d84252dc3d,chicken
72f6684d-f883-44ff-a83e-ef3b2eed0b89,vinegar
6b21fed7-8609-42d1-9d1e-9b979e90a7ef,rolls/buns
b2637c4a-5ee4-4599-a0c4-49f2a69fcf86,whole milk
c30f64ec-b368-4b65-b376-1b4d3a088d80,pork
9600529c-779f-4e05-8cf8-7010aade53bd,rolls/buns
f1e6ca64-5b42-4e9c-9497-7ad2252d23f8,grapes
cdaa5f12-5239-4975-bf10-91a43d79e26d,frankfurter
a165cdae-69b7-46db-9cd1-135d9ca02048,finished products
1442fd84-6266-4222-85e2-eda8f67d7df0,onions
e893d973-af12-432f-b9c2-d061057ad994,tropical fruit
b285d294-7150-432d-b1a3-9a85370a8b19,other vegetables
c808e945-79d6-4152-92fc-7183f1ded523,ham
13e66e9c-a0c7-4721-873e-91d57a3dfe89,other vegetables
f8aec79e-e3c9-456c-95e2-bec90089771f,curd
3fd55eb6-3b53-479e-9209-7292c8186544,sausage
da4311c1-52e9-4550-afa4-ece853abad08,canned beer
a08230d4-1ea1-4d37-a299-6f4847e96010,ham
7a4f87f8-5d37-4163-8b4a-b590772d42fe,packaged fruit/vegetables
b39906ea-b3a8-43ad-ad85-37efa7624142,meat
76ae5a60-5d8e-489f-b5d6-750bb1b82c3c,whole milk
9e47603c-5fbc-4287-ada0-fc3713133f39,canned beer
f0298bdb-03e5-4078-90f6-e6f0fec7aed6,chicken
8a2b8901-fbd1-4056-8960-c2e9cdfebbc1,rolls/buns
60f0cc36-9067-4a87-b453-f267a5f1f1d3,pet care
00f05300-28d7-4d9d-921e-0c307ab83dd0,root vegetables
9a45ca79-00e3-4139-92f2-4775a0272502,pastry
6825aca4-0d07-4397-9fa9-3100bbe5f557,frankfurter
d3c8fa28-6fbe-400b-a4e1-4ea06e2af724,chicken
84f22283-e9e8-4eee-a14d-513919be99e5,frozen dessert
fdc75638-0ec6-424c-a09d-3d4dd1709125,citrus fruit
caed00cd-c266-4586-9892-cfd0f472f259,sausage
b3e3e4aa-dc43-4b02-bfe7-0e5905eff0ee,root vegetables
9f9980fa-ea4d-4fd1-8655-570941d49bc4,root vegetables
1c949a08-1ad6-4805-954b-b8db2fad1f99,bottled beer
605c54f1-79aa-4bf9-94c6-ce26e32972af,frankfurter
b561213f-baa8-49f7-808a-9785d3dfda06,root vegetables
de860cf7-8866-4236-8edd-f70f8e589936,berries
7b38e42c-3826-44f2-b4c6-0de99e147a01,hamburger meat
8734ecce-8cd1-464d-bfa2-948ffcd83230,tropical fruit
edacc00b-8cc1-4e64-9f84-9bcbe7a22fc9,frankfurter
71fcb1b1-7ff8-4a99-b888-41cef202ccb2,frankfurter
1d392686-cc0b-4a86-9f6e-a334dd223cf1,soda
7067a809-a255-4d08-a7ac-b1d91a142e68,ice cream
95f3eb47-5847-4985-9630-7fd36d143dfb,beef
481e5073-c473-465c-9c50-68c25d176523,whole milk
46934315-2463-4b6d-9218-493df92fa31b,pork
d929fa0d-eb0b-44b3-8583-1b4cf140c2f1,whole milk
356290fa-5c4f-4b97-9122-4cfd05e31985,bottled beer
64f0516f-890e-4d7a-bbac-c7d46f5425e7,pork
1548ace1-9f1a-4c89-8fc2-d7e0daa2fc3d,root vegetables
3975441d-923c-441e-89f3-51eea60f94cd,canned beer
f24eea3e-e5da-4a27-a84b-2662a59f0c59,citrus fruit
796ac1a4-a8e4-4878-b909-eb52c592273b,pip fruit
746d785d-3115-4de7-9309-7456765ea8ea,root vegetables
f8b59953-1efe-4183-b392-3e7a473b2441,tropical fruit
898cdce0-2d35-4258-8d72-003f43443999,beef
e9f4e3e5-e211-4b14-a430-f232d292772b,chicken
7e71506d-f8f6-4bd4-9696-51c8fd3560eb,citrus fruit
7b4648c0-b751-405a-b7c5-fe36db9c3977,meat
e586bcfd-7475-4be7-bb62-4c1943be5d34,cream cheese 
9c49ffc4-3546-4deb-a2a3-c922bb6c140f,citrus fruit
c456d461-0a17-4d1c-b76a-11911964f5b7,specialty bar
69738d96-a266-43b6-b13d-76ea93ed942c,meat
b2e8f062-177d-46b9-be0c-415446152e5c,citrus fruit
ea4522c9-f609-45bb-bbdb-0de5531420c6,frankfurter
98536de1-7420-4d29-b6f3-d6076c66a0c6,citrus fruit
e76bce76-1056-41fb-9aa2-c851f12451cf,turkey
1fd8a79d-0a29-4ce1-bb69-3eef62810d6e,citrus fruit
925cd312-05e8-46a2-a20f-99d9a818f63c,sausage
40921b04-82bd-4a1e-86b9-893760f2d3bf,newspapers
6469fb04-5b9c-42c3-a382-141e7e85778b,whole milk
937d7c08-0344-4850-91f8-53fab8bade63,yogurt
2be16fb2-c436-407f-984a-cd50743ed52e,yogurt
4d4cc93e-8ec0-4233-b01b-8cb8a075c828,bottled water
ec3fdeeb-63a4-4857-8a11-489571de35b1,berries
3062d80c-6558-4839-a7c6-8fa65d3ed69a,packaged fruit/vegetables
d3b43d00-087b-40ee-b14c-ad0c97dd6404,frankfurter
ebe6b22e-dd64-4354-856f-162b84379072,nuts/prunes
0677d840-32d9-4009-b3a1-e947ef266ab4,citrus fruit
7c657227-34a4-4ecc-b2fa-48130ec8d983,beef
a4023c8e-7c82-4390-9869-90d7f5d4f7be,whole milk
8e078a45-18ed-4c1f-82ff-67a314feaf69,other vegetables
720c5149-da36-4ec3-9962-e6298c0ce823,beef
e1106609-29b7-40f2-a9b7-ad5a9d0fe722,fish
5aadbf93-bdff-40a9-95b8-7e2d3d9f51a7,other vegetables
e6b17794-2670-4f0d-924b-0f79a1e14b15,tropical fruit
d8132f47-2dc5-4132-a981-5dc71d7e906a,coffee
dc80904a-f2b6-412d-ab7b-be670a4cd899,sausage
5f7cf83f-d569-403c-a5fa-bd8d834adcee,meat
7ec6a4f9-eb6a-4190-bc60-fdc04f301630,chicken
b4d0bba7-dc34-4dea-ac51-9e68d2b9971f,berries
715f628f-423b-40f8-ad8d-673706450281,frozen meals
ac6a4901-2653-46db-a902-ca2f2c63d81d,whipped/sour cream
822fced3-d9a5-4344-9feb-00e3eea67baa,beef
4153607f-5622-43f1-bcdd-98df10ed2bfe,chicken
2c4d1af7-01c0-4e44-9fc2-e5eac99feecf,chicken
4027dd8c-3268-4718-a22a-f1f9b19c4e45,beef
c4512a58-288c-4e0f-ae8f-69fec0f303fb,packaged fruit/vegetables
350a6973-4afd-4809-849c-6b032b79b323,sugar
8a016245-fcf9-4ce1-a410-879c2f44e1f4,frankfurter
